,0,1
208,5.809565803315519,6.0
209,5.835139811961385,5.0
210,5.405564922798317,5.0
211,6.170997948483689,7.0
212,5.3091898397707995,5.0
213,6.3239136367149476,6.0
214,5.237652447669821,5.0
215,5.414072684147495,6.0
216,5.1062941190859865,5.0
217,5.018830248273764,5.0
218,5.69590003853449,7.0
219,5.327181536759011,6.0
220,5.44880048930468,5.0
221,5.287990278158595,6.0
222,6.313219141916286,5.0
223,5.227610703240084,5.0
224,6.034506755790461,6.0
225,6.287031593756947,5.0
226,5.475311006826401,4.0
227,5.746557983876295,7.0
228,6.959533198828798,7.0
229,6.083822329872991,7.0
230,4.860062507975404,6.0
231,5.583117064428607,6.0
232,6.701542998303313,7.0
233,6.49675098148258,6.0
234,4.924863289936131,6.0
235,5.753831077474264,6.0
236,5.844917841526459,6.0
237,5.025501927304443,6.0
238,4.873952582840791,5.0
239,4.810400854972089,4.0
240,6.324646754457359,6.0
241,6.102586662738535,5.0
242,6.273876724279776,7.0
243,5.718637145878593,6.0
244,5.355116556016753,6.0
245,7.372178384683628,8.0
246,5.361126104946468,6.0
247,4.9652870603627735,5.0
248,4.817283659139511,5.0
249,5.553654288531933,5.0
250,5.472007388694921,5.0
251,5.276745870273394,4.0
252,6.759695562725757,6.0
253,6.014745447086139,6.0
254,6.59368116650728,6.0
255,5.689110319401177,5.0
256,5.321875499645988,5.0
257,5.782048396212201,4.0
258,4.810045254883307,5.0
259,5.643926033452053,5.0
260,5.9060237118738454,6.0
261,5.264207258583037,5.0
262,5.853004731052794,5.0
263,5.355001332670917,5.0
264,5.211660530261191,4.0
265,5.838997476675577,6.0
266,6.114812518912417,5.0
267,5.1561806625270945,5.0
268,5.011807164959948,6.0
269,6.088977761625471,6.0
270,4.953331391248098,5.0
271,5.758083439567702,6.0
272,5.293299393384305,5.0
273,6.893231973942574,6.0
274,5.2195078372902355,6.0
275,5.368004567849931,5.0
276,5.635094191550821,5.0
277,5.628933840089007,6.0
278,5.368984341920208,5.0
279,5.364964448636615,5.0
280,7.090343736960367,6.0
281,5.505517823180442,4.0
282,5.333270532762994,4.0
283,5.181201767879064,5.0
284,5.382438653884119,6.0
285,5.583703253308005,5.0
286,5.35977538615071,6.0
287,4.81354854644298,5.0
288,4.86177436067208,5.0
289,5.825625188873439,5.0
290,5.471297222809887,6.0
291,7.009360413257856,6.0
292,5.626038908082008,6.0
293,5.587380085765301,5.0
294,6.461486846158317,6.0
295,6.259176516806425,7.0
296,5.038001393897249,5.0
297,6.117873374455031,5.0
298,5.268291131898722,5.0
299,5.170189722090855,5.0
300,5.453366088623753,6.0
301,5.76412110399996,6.0
302,5.026018934023359,5.0
303,5.934584549515074,5.0
304,5.50621517988109,6.0
305,5.845753464640306,6.0
306,5.267739763569908,5.0
307,6.266321869359405,5.0
308,5.6426458182599974,5.0
309,5.046813100957053,5.0
310,4.810895460679139,5.0
311,5.744434967368495,5.0
312,5.02811929512461,6.0
313,6.223704263195505,6.0
314,5.441618165759268,6.0
315,5.573281073863854,5.0
316,5.069137188790984,5.0
317,5.104125637894641,5.0
318,7.399441103494136,7.0
319,5.844917841526459,6.0
